chr	sp	fish	MinCov	MaxCov	AverCov	SDCov
LR778274.1	SuoL	SUO022	6	821.751	33.945822979286	48.9004737110134
LR778275.1	SuoL	SUO022	6	234.36	28.8023006764706	27.6499739070454
LR778276.1	SuoL	SUO022	6	199.143	28.452779381068	27.0535748662033
LR778277.1	SuoL	SUO022	6	179.717	28.1219701125592	26.8907232157652
LR778278.1	SuoL	SUO022	6	197.005	27.6768170315186	26.7069810432953
LR778279.1	SuoL	SUO022	6	153.515	28.2944079614667	26.6861996027986
LR778280.1	SuoL	SUO022	6	384.037	30.4080203660477	37.2641162308405
LR778281.1	SuoL	SUO022	6	565.364	28.769887295858	31.3078316262081
LR778282.1	SuoL	SUO022	6	153.881	27.7067493565845	26.2284156244558
LR778283.1	SuoL	SUO022	6	186.071	28.3639263641618	26.9576925879968
LR778284.1	SuoL	SUO022	6	456.71	32.1971714760705	42.7589576725698
LR778285.1	SuoL	SUO022	6	142.903	27.9765714226519	25.8082649343819
LR778286.1	SuoL	SUO022	6	1456.45	28.3235953840527	47.7438175330253
LR778287.1	SuoL	SUO022	6	267.726	29.4946890243902	34.5030817475597
LR778288.1	SuoL	SUO022	6	255.506	28.5335805293276	26.469666010201
LR778289.1	SuoL	SUO022	6	282.89	29.5929530012853	31.1968377451085
LR778290.1	SuoL	SUO022	6	531.193	33.4336307880221	45.5744717267256
LR778291.1	SuoL	SUO022	6	296.549	28.3731260847629	29.92978218259
LR778292.1	SuoL	SUO022	6	135.343	30.8953419047619	27.1398609918992
LR778253.1	SuoL	SUO023	6	6334.73	83.7074738170848	133.606765338349
LR778254.1	SuoL	SUO023	6	435.378	74.5783369875092	70.9236986994564
LR778255.1	SuoL	SUO023	6	971.583	76.0638194404591	74.3023020007004
LR778256.1	SuoL	SUO023	6	974.422	82.9458178704681	83.7212905805202
LR778257.1	SuoL	SUO023	6	378.836	74.3436574928977	69.6061917991633
LR778258.1	SuoL	SUO023	6	974.417	75.3568862986111	74.4620518972715
LR778259.1	SuoL	SUO023	6	1448.71	77.0113223589744	84.1964802112249
LR778260.1	SuoL	SUO023	6	693.536	80.0277369227188	76.0931032986036
LR778261.1	SuoL	SUO023	6	2962.18	80.3325289933185	93.2126077709764
LR778262.1	SuoL	SUO023	6	387.152	77.9103702656642	70.6241596355587
LR778263.1	SuoL	SUO023	6	384.878	79.9403536317254	72.061473111207
LR778264.1	SuoL	SUO023	6	515.611	76.2501820618081	71.0568440682183
LR778265.1	SuoL	SUO023	6	2724.96	81.6946369744597	94.2393317985224
LR778266.1	SuoL	SUO023	6	2469.63	80.540829943609	94.194326706873
LR778267.1	SuoL	SUO023	6	426.909	75.4372339966832	70.830565632155
LR778268.1	SuoL	SUO023	6	350.024	77.6867781315069	71.7060132483722
LR778269.1	SuoL	SUO023	6	481.587	81.0099898123324	76.0018956119148
LR778270.1	SuoL	SUO023	6	642.757	79.4357312210648	75.8648809235975
LR778271.1	SuoL	SUO023	6	592.141	77.6064496187683	72.3353459412637
LR778272.1	SuoL	SUO023	6	624.618	81.5390103166227	73.6719824649011
LR778273.1	SuoL	SUO023	6	353.772	78.1211410314685	71.8439701776862
LR778274.1	SuoL	SUO023	6	1999.34	122.916859163743	154.486868576333
LR778275.1	SuoL	SUO023	6	558.506	80.0166437670018	76.0930920158846
LR778276.1	SuoL	SUO023	6	524.905	77.8702319455943	72.5108479606774
LR778277.1	SuoL	SUO023	6	516.922	77.7356494191617	73.3757024321219
LR778278.1	SuoL	SUO023	6	522.565	76.7888278253119	72.407036345488
LR778279.1	SuoL	SUO023	6	492.775	76.356122007412	71.8655991868375
LR778280.1	SuoL	SUO023	6	1047.01	93.8723813333333	107.307448712241
LR778281.1	SuoL	SUO023	6	2029.91	77.9409119562648	87.2705623235
LR778282.1	SuoL	SUO023	6	496.041	78.4227288957055	72.5175600567913
LR778283.1	SuoL	SUO023	6	393.976	77.832500187244	72.8916185535692
LR778284.1	SuoL	SUO023	6	720.122	110.913665723728	123.322828513787
LR778285.1	SuoL	SUO023	6	331.289	78.4717882679972	71.7970448769758
LR778286.1	SuoL	SUO023	6	6764.73	81.9767740982405	200.678412947495
LR778287.1	SuoL	SUO023	6	1098.72	92.5416860724638	103.351629948973
LR778288.1	SuoL	SUO023	6	628.21	80.734309287812	74.8216401180252
LR778289.1	SuoL	SUO023	6	611.353	82.2953918438762	82.0286657184693
LR778290.1	SuoL	SUO023	6	1316.86	110.824687656863	137.411000481736
LR778291.1	SuoL	SUO023	6	661.653	80.6634906057386	78.2046666157697
LR778292.1	SuoL	SUO023	6	303.235	85.7582016666667	73.8221280340594
LR778253.1	SuoL	SUO027	6	2538.72	85.7586794149444	85.8211947463866
LR778254.1	SuoL	SUO027	6	402.617	78.3630224392041	70.2404659588358
LR778255.1	SuoL	SUO027	6	498.989	79.8748787900875	71.4964628426404
LR778256.1	SuoL	SUO027	6	914.799	87.9306749431414	82.8180151692419
LR778257.1	SuoL	SUO027	6	610.224	81.2783473806078	71.9170056894602
LR778258.1	SuoL	SUO027	6	432.177	82.0089902290623	71.8151755811971
LR778259.1	SuoL	SUO027	6	1095.39	80.7444535977157	80.7450276534221
LR778260.1	SuoL	SUO027	6	688.574	83.1413924355433	76.0182992250706
LR778261.1	SuoL	SUO027	6	3144.84	84.6819310449089	96.6110871511574
LR778262.1	SuoL	SUO027	6	378.861	82.9295034465281	70.615572752006
LR778263.1	SuoL	SUO027	6	345.015	82.2706472284644	71.1056854719684
LR778264.1	SuoL	SUO027	6	298.835	79.9804065811567	69.850587737742
LR778265.1	SuoL	SUO027	6	2279.56	84.7726675209877	87.5574811466154
LR778266.1	SuoL	SUO027	6	2929.84	82.8517496189881	102.416452864319
LR778267.1	SuoL	SUO027	6	370.096	79.1393442548476	71.5228630269118
LR778268.1	SuoL	SUO027	6	408.957	81.4894723513216	71.1216918600416
LR778269.1	SuoL	SUO027	6	498.412	84.2892001193634	75.8329942664509
LR778270.1	SuoL	SUO027	6	691.41	81.037277270629	71.63816100359
LR778271.1	SuoL	SUO027	6	600.285	81.5644484345679	72.1251800841651
LR778272.1	SuoL	SUO027	6	418.618	84.7087130478192	72.634821784324
LR778273.1	SuoL	SUO027	6	399.855	81.1337318976423	72.5680567453997
LR778274.1	SuoL	SUO027	6	1638.18	125.616459116628	144.328242004473
LR778275.1	SuoL	SUO027	6	748.95	84.3415347431302	77.0315427190738
LR778276.1	SuoL	SUO027	6	419.406	82.5269492294013	73.1067826849893
LR778277.1	SuoL	SUO027	6	366.638	82.7242477657005	72.66864666634
LR778278.1	SuoL	SUO027	6	744.216	80.7880013551119	73.0980248565546
LR778279.1	SuoL	SUO027	6	567.903	79.7960268345771	70.8412015952261
LR778280.1	SuoL	SUO027	6	1118.09	96.5830563834951	105.96731897037
LR778281.1	SuoL	SUO027	6	1578.52	80.1022732895522	79.2753614765204
LR778282.1	SuoL	SUO027	6	353.234	82.0354907018634	71.4302849323637
LR778283.1	SuoL	SUO027	6	436.962	82.2139774494649	70.888039395357
LR778284.1	SuoL	SUO027	6	644.922	115.726366190476	121.306995154483
LR778285.1	SuoL	SUO027	6	310.695	83.1265919258721	71.2170768940517
LR778286.1	SuoL	SUO027	6	2727.78	80.4252251212344	102.805815448713
LR778287.1	SuoL	SUO027	6	738.973	97.3972156286982	98.5951084297141
LR778288.1	SuoL	SUO027	6	447.267	84.006030036846	74.5626728409169
LR778289.1	SuoL	SUO027	6	875.004	86.1775065185185	85.3633679091617
LR778290.1	SuoL	SUO027	6	1839.98	113.755641153846	140.377446310136
LR778291.1	SuoL	SUO027	6	1206.95	83.3281201055966	86.3199072000393
LR778292.1	SuoL	SUO027	6	250.466	94.0669164102564	79.8144791187003
LR778253.1	SuoL	SUO031	6	1248.34	38.0634503730769	42.3534179148217
LR778254.1	SuoL	SUO031	6	173.86	33.6204397307002	30.881810069498
LR778255.1	SuoL	SUO031	6	286.769	35.1162876	32.6598263547517
LR778256.1	SuoL	SUO031	6	340.906	38.988703686934	38.6067256544263
LR778257.1	SuoL	SUO031	6	300.37	36.8057466026201	36.2636545368259
LR778258.1	SuoL	SUO031	6	348.844	35.3141578847807	34.1703448503008
LR778259.1	SuoL	SUO031	6	647.943	37.3723981810961	39.5199543539196
LR778260.1	SuoL	SUO031	6	629.102	37.4154580773606	36.7135124918498
LR778261.1	SuoL	SUO031	6	2862.55	38.3649205671806	73.9630105484766
LR778262.1	SuoL	SUO031	6	183.192	35.6736818570556	32.2474697570724
LR778263.1	SuoL	SUO031	6	182.404	37.506797082153	33.8769820833832
LR778264.1	SuoL	SUO031	6	264.879	35.8787083333333	33.2064895476781
LR778265.1	SuoL	SUO031	6	2475.93	38.4600332172869	68.4516929361375
LR778266.1	SuoL	SUO031	6	761.042	37.7657427018634	39.3805570102691
LR778267.1	SuoL	SUO031	6	237.378	35.6469176495132	32.5314384682728
LR778268.1	SuoL	SUO031	6	173.816	36.5649516643741	32.845119633221
LR778269.1	SuoL	SUO031	6	305.116	38.7000066365874	36.4867131450481
LR778270.1	SuoL	SUO031	6	316.732	37.4984876122594	35.6289128531031
LR778271.1	SuoL	SUO031	6	194.352	37.0151714608802	33.8003775897827
LR778272.1	SuoL	SUO031	6	260.878	36.6092190629012	32.5964267795026
LR778273.1	SuoL	SUO031	6	173.48	36.1446184498919	32.0191171274539
LR778274.1	SuoL	SUO031	6	1161.53	59.0985120084567	78.4833841885881
LR778275.1	SuoL	SUO031	6	233.529	37.1177461465201	33.870261967651
LR778276.1	SuoL	SUO031	6	448.278	36.3523717073171	35.0913434836181
LR778277.1	SuoL	SUO031	6	490.66	36.8419208880597	34.9854879702949
LR778278.1	SuoL	SUO031	6	171.402	36.8340365763732	32.9216361685185
LR778279.1	SuoL	SUO031	6	191.399	35.8175235801527	32.9981128581248
LR778280.1	SuoL	SUO031	6	318.308	44.2154639786585	49.2787866637629
LR778281.1	SuoL	SUO031	6	952.359	37.684338762046	42.0189083359348
LR778282.1	SuoL	SUO031	6	218.28	37.204404407945	33.9117536041725
LR778283.1	SuoL	SUO031	6	190.708	35.5599065534682	32.2077177756322
LR778284.1	SuoL	SUO031	6	275.801	50.5910569827586	55.2913633569298
LR778285.1	SuoL	SUO031	6	162.526	36.1747360052678	31.7532564265169
LR778286.1	SuoL	SUO031	6	2454.6	38.9066725302326	81.8895724140403
LR778287.1	SuoL	SUO031	6	845.205	42.6535376388889	51.5779271899579
LR778288.1	SuoL	SUO031	6	345.051	38.1996964727273	35.4960062840409
LR778289.1	SuoL	SUO031	6	320.979	38.5247817558528	37.4711977917633
LR778290.1	SuoL	SUO031	6	874.137	52.3457436470588	65.9601716466188
LR778291.1	SuoL	SUO031	6	388.965	36.3463952319588	35.9765613753299
LR778292.1	SuoL	SUO031	6	144.445	38.0370171428571	37.7708412431489
LR778253.1	SuoL	SUO060	6	2498.94	76.9108127777778	85.6716326490677
LR778254.1	SuoL	SUO060	6	312.379	69.6154809005146	63.5622004399675
LR778255.1	SuoL	SUO060	6	619.507	71.1279447888514	64.9102610219952
LR778256.1	SuoL	SUO060	6	702.252	80.0618429867987	77.2247167207783
LR778257.1	SuoL	SUO060	6	411.663	73.7102299833333	67.0962994766967
LR778258.1	SuoL	SUO060	6	584.418	73.2633765545529	67.1286055423132
LR778259.1	SuoL	SUO060	6	1542.18	74.204910209895	78.4436276437049
LR778260.1	SuoL	SUO060	6	420.609	74.4047182191781	67.3412969251468
LR778261.1	SuoL	SUO060	6	2943.68	75.756491292164	91.1142440527984
LR778262.1	SuoL	SUO060	6	354.201	73.2262715847953	64.5914972392323
LR778263.1	SuoL	SUO060	6	418.815	73.7054473608137	64.757540617008
LR778264.1	SuoL	SUO060	6	295.544	72.419129041621	64.4717006792084
LR778265.1	SuoL	SUO060	6	4119.67	76.5437879418472	116.41724093758
LR778266.1	SuoL	SUO060	6	2199.54	75.894436506647	87.7791867242368
LR778267.1	SuoL	SUO060	6	372.558	72.610855915493	64.0515019918732
LR778268.1	SuoL	SUO060	6	346.183	73.321505924018	64.6644232094105
LR778269.1	SuoL	SUO060	6	435.438	75.7733068754834	68.9789415404807
LR778270.1	SuoL	SUO060	6	458.72	75.3016069811321	67.220555155047
LR778271.1	SuoL	SUO060	6	509.496	73.0837463377068	65.7913425738495
LR778272.1	SuoL	SUO060	6	342.649	76.4665095912141	65.9535252191525
LR778273.1	SuoL	SUO060	6	412.553	74.8149495205479	65.5752501036003
LR778274.1	SuoL	SUO060	6	1667.54	115.83126049827	136.666966050923
LR778275.1	SuoL	SUO060	6	538.157	75.1300466643836	68.4412146440574
LR778276.1	SuoL	SUO060	6	363.132	72.8739024030471	64.7327358489543
LR778277.1	SuoL	SUO060	6	590.475	75.5946308504607	68.3106402425132
LR778278.1	SuoL	SUO060	6	513.862	73.6322568149718	66.6890196180489
LR778279.1	SuoL	SUO060	6	531.949	73.8853378311499	66.5910158890826
LR778280.1	SuoL	SUO060	6	779.391	86.1723731779053	93.0479004034271
LR778281.1	SuoL	SUO060	6	2231.05	74.2023150524843	87.0156931558999
LR778282.1	SuoL	SUO060	6	321.922	75.7644721710526	65.8562188128351
LR778283.1	SuoL	SUO060	6	303.465	72.9702691144414	65.1655504695015
LR778284.1	SuoL	SUO060	6	577.503	105.081320208978	111.229779522168
LR778285.1	SuoL	SUO060	6	315.264	75.770460851419	65.653375042127
LR778286.1	SuoL	SUO060	6	3340.52	75.8684017452007	120.311011797805
LR778287.1	SuoL	SUO060	6	1142.23	85.336132665549	93.6036356060389
LR778288.1	SuoL	SUO060	6	547.608	77.2517848639456	67.7738447623287
LR778289.1	SuoL	SUO060	6	558.321	79.4368187931034	76.7292451274459
LR778290.1	SuoL	SUO060	6	1466.63	100.810951562144	121.071700351412
LR778291.1	SuoL	SUO060	6	596.943	74.8374442368742	72.2971214095784
LR778292.1	SuoL	SUO060	6	215.152	81.1803767647059	58.2567001931222
LR778253.1	SuoL	SUO061	6	2514.01	74.2565837084399	81.2030932654146
LR778254.1	SuoL	SUO061	6	425.487	69.0551237190813	62.7791570927642
LR778255.1	SuoL	SUO061	6	481.406	69.0512268143101	62.5044310634795
LR778256.1	SuoL	SUO061	6	544.594	77.5644415619835	76.0193137214995
LR778257.1	SuoL	SUO061	6	335.393	71.5950001864407	64.6335930894877
LR778258.1	SuoL	SUO061	6	514.681	72.5911896392617	66.4317651831993
LR778259.1	SuoL	SUO061	6	990.767	70.8303671117779	71.2722752856066
LR778260.1	SuoL	SUO061	6	490.475	75.1286140420939	68.6120117634748
LR778261.1	SuoL	SUO061	6	4258.68	74.3541239233954	113.975519537768
LR778262.1	SuoL	SUO061	6	394.201	73.4169634515935	64.3683359792402
LR778263.1	SuoL	SUO061	6	524.897	73.060734890471	63.9170252279536
LR778264.1	SuoL	SUO061	6	400.906	68.7536068572985	61.8883919175479
LR778265.1	SuoL	SUO061	6	2785.59	74.767943891455	91.4411665931079
LR778266.1	SuoL	SUO061	6	1942.5	75.9149467414051	84.6462396006373
LR778267.1	SuoL	SUO061	6	390.745	69.8348489914304	61.8042882913994
LR778268.1	SuoL	SUO061	6	308.854	70.8242708679005	62.9214986728536
LR778269.1	SuoL	SUO061	6	468.975	73.387543791251	67.6726965180614
LR778270.1	SuoL	SUO061	6	696.756	73.6853930867518	68.3136751558225
LR778271.1	SuoL	SUO061	6	363.224	70.8938111326124	63.8455760165762
LR778272.1	SuoL	SUO061	6	326.435	74.8429866084788	64.335555649622
LR778273.1	SuoL	SUO061	6	283.505	73.3101431346424	63.0063509383437
LR778274.1	SuoL	SUO061	6	1890.54	116.664023335659	142.151135082487
LR778275.1	SuoL	SUO061	6	419.36	74.8846235157895	67.0119974111928
LR778276.1	SuoL	SUO061	6	395.355	71.0591423188406	63.915221692819
LR778277.1	SuoL	SUO061	6	513.091	74.9860439099357	68.2380404499347
LR778278.1	SuoL	SUO061	6	517.576	71.777689465704	63.56747114248
LR778279.1	SuoL	SUO061	6	427.691	71.477994834923	64.0665729865946
LR778280.1	SuoL	SUO061	6	909.498	87.3168695857558	95.6710287287746
LR778281.1	SuoL	SUO061	6	3315.17	73.9068275370501	107.28698623287
LR778282.1	SuoL	SUO061	6	282.27	71.8104559372773	63.9860963169063
LR778283.1	SuoL	SUO061	6	361.34	72.0739570096685	64.3201323375427
LR778284.1	SuoL	SUO061	6	1380.34	102.466271189736	113.855884715604
LR778285.1	SuoL	SUO061	6	301.959	72.3818901976936	63.5048361599777
LR778286.1	SuoL	SUO061	6	3691.02	73.0621372940156	127.850297925112
LR778287.1	SuoL	SUO061	6	793.132	85.3476960154242	89.4993399675625
LR778288.1	SuoL	SUO061	6	543.341	75.6198504827586	66.5922737483777
LR778289.1	SuoL	SUO061	6	471.354	76.8741483373301	72.6989459454003
LR778290.1	SuoL	SUO061	6	939.796	100.673326825939	116.367485501963
LR778291.1	SuoL	SUO061	6	648.061	73.2808447556615	71.5570484190783
LR778292.1	SuoL	SUO061	6	202.692	81.8675367647059	60.8342754606382
LR778253.1	SuoL	SUO076	6	5210.78	125.530686613629	160.951793650822
LR778254.1	SuoL	SUO076	6	631.974	114.717608994229	121.877761926239
LR778255.1	SuoL	SUO076	6	937.006	111.8166528684	120.118319415161
LR778256.1	SuoL	SUO076	6	1407.87	130.436937947615	148.708656319876
LR778257.1	SuoL	SUO076	6	702.076	115.772653463643	124.08571025497
LR778258.1	SuoL	SUO076	6	1811.81	116.295916975498	133.074887698466
LR778259.1	SuoL	SUO076	6	1571.06	115.311325953878	133.445186157547
LR778260.1	SuoL	SUO076	6	927.432	122.56865201302	130.714579881243
LR778261.1	SuoL	SUO076	6	4303.77	121.71291139738	153.095526229678
LR778262.1	SuoL	SUO076	6	612.085	117.594810400222	120.821261753689
LR778263.1	SuoL	SUO076	6	815.087	118.487499480847	121.275586919592
LR778264.1	SuoL	SUO076	6	659.309	114.291795089149	121.326511388027
LR778265.1	SuoL	SUO076	6	4102.2	125.361493329706	157.663491846323
LR778266.1	SuoL	SUO076	6	3473.9	120.533716835616	153.367250501733
LR778267.1	SuoL	SUO076	6	756.448	116.981701848894	122.858888146116
LR778268.1	SuoL	SUO076	6	587.006	119.088010927711	124.713738080568
LR778269.1	SuoL	SUO076	6	899.768	122.086491011478	131.408354612201
LR778270.1	SuoL	SUO076	6	938.326	122.610834211514	130.478074263646
LR778271.1	SuoL	SUO076	6	639.156	117.67752826226	122.671280507526
LR778272.1	SuoL	SUO076	6	746.327	122.89788142029	125.182776965841
LR778273.1	SuoL	SUO076	6	568.894	117.377988664122	122.357617770642
LR778274.1	SuoL	SUO076	6	3772.93	183.331129429109	259.885897024253
LR778275.1	SuoL	SUO076	6	741.68	121.50514144918	127.477516970273
LR778276.1	SuoL	SUO076	6	947.726	116.910394493221	126.572868388468
LR778277.1	SuoL	SUO076	6	637.327	119.537298732488	124.010503477697
LR778278.1	SuoL	SUO076	6	908.983	118.880739555703	124.320104365015
LR778279.1	SuoL	SUO076	6	933.03	119.98167493188	129.135941490754
LR778280.1	SuoL	SUO076	6	1329.23	137.54438475182	175.249705946417
LR778281.1	SuoL	SUO076	6	4215.06	122.359528428665	163.043732498951
LR778282.1	SuoL	SUO076	6	1203.47	123.209250790378	129.202667641781
LR778283.1	SuoL	SUO076	6	673.928	118.42035215623	123.630727452313
LR778284.1	SuoL	SUO076	6	1192.25	164.289929929128	203.993673733377
LR778285.1	SuoL	SUO076	6	745.365	117.30118535081	122.512380710974
LR778286.1	SuoL	SUO076	6	6861.63	119.813352490024	233.552713852341
LR778287.1	SuoL	SUO076	6	2438.44	135.019022607338	172.195738674159
LR778288.1	SuoL	SUO076	6	1075.69	125.026005730247	128.077211655408
LR778289.1	SuoL	SUO076	6	872.325	125.572372811808	140.02084998612
LR778290.1	SuoL	SUO076	6	4242.16	164.98550844773	248.997782247748
LR778291.1	SuoL	SUO076	6	928.62	120.530805359179	133.158688484697
LR778292.1	SuoL	SUO076	6	408.35	121.168953076923	114.551276819062
LR778253.1	SuoL	SUO077	6	5524.88	100.781886919008	138.944606884833
LR778254.1	SuoL	SUO077	6	459.409	91.5531397870662	94.0854926971979
LR778255.1	SuoL	SUO077	6	1057.02	90.6082800753012	94.9391486075683
LR778256.1	SuoL	SUO077	6	1525.79	102.27810543406	113.143335897032
LR778257.1	SuoL	SUO077	6	640.563	93.9606060578387	96.7012326683223
LR778258.1	SuoL	SUO077	6	871.787	92.8894146268657	96.1985241666968
LR778259.1	SuoL	SUO077	6	1658.35	93.1832502274248	106.385823321185
LR778260.1	SuoL	SUO077	6	747.153	99.7147551290794	101.572073271534
LR778261.1	SuoL	SUO077	6	2034.05	98.9639821351981	103.462498898144
LR778262.1	SuoL	SUO077	6	513.97	96.4268970110701	96.8110828578392
LR778263.1	SuoL	SUO077	6	778.596	96.5804452586207	97.5519894908333
LR778264.1	SuoL	SUO077	6	591.289	92.6135555190729	94.640249401461
LR778265.1	SuoL	SUO077	6	3284.12	100.272485206949	122.45975005171
LR778266.1	SuoL	SUO077	6	3510.34	98.7161528571429	131.444926649509
LR778267.1	SuoL	SUO077	6	691.908	93.068486548105	94.2081193245889
LR778268.1	SuoL	SUO077	6	443.53	94.8169896239316	96.1538087884534
LR778269.1	SuoL	SUO077	6	799.783	96.3738491683992	98.4789794433553
LR778270.1	SuoL	SUO077	6	1175.81	99.1043740229885	104.097119144502
LR778271.1	SuoL	SUO077	6	582.876	96.0193538937149	97.1758135138033
LR778272.1	SuoL	SUO077	6	559.489	97.172289831796	97.0470019555165
LR778273.1	SuoL	SUO077	6	452.225	95.9523188217338	97.0007529681038
LR778274.1	SuoL	SUO077	6	2355.96	145.326507850692	190.540690921534
LR778275.1	SuoL	SUO077	6	839.395	97.3339054205608	100.113483708881
LR778276.1	SuoL	SUO077	6	488.125	94.77929398125	94.8854622748462
LR778277.1	SuoL	SUO077	6	683.741	96.2287552930057	98.8381625571678
LR778278.1	SuoL	SUO077	6	552.271	96.133658969007	95.5990612444457
LR778279.1	SuoL	SUO077	6	740.746	96.4057006282723	98.3241555691859
LR778280.1	SuoL	SUO077	6	1071.91	114.030740927367	137.835937037702
LR778281.1	SuoL	SUO077	6	3598.79	98.102554057789	130.765188926752
LR778282.1	SuoL	SUO077	6	587.553	94.725084003856	95.4675097073764
LR778283.1	SuoL	SUO077	6	532.489	97.0116586786601	96.4342330191117
LR778284.1	SuoL	SUO077	6	887.95	133.885831712142	161.572260552626
LR778285.1	SuoL	SUO077	6	488.668	96.1134269774436	95.0284728037236
LR778286.1	SuoL	SUO077	6	5369.65	97.6487662752722	180.481818126449
LR778287.1	SuoL	SUO077	6	1508.38	107.763994657738	129.622145085398
LR778288.1	SuoL	SUO077	6	771.977	101.380868594848	100.629762784227
LR778289.1	SuoL	SUO077	6	801.954	104.149621401869	113.048171865389
LR778290.1	SuoL	SUO077	6	2053.54	132.475319590583	182.930053862571
LR778291.1	SuoL	SUO077	6	961.947	94.8407865301724	103.248734603053
LR778292.1	SuoL	SUO077	6	425.189	110.20371725	104.360073268704
LR778253.1	SuoL	SUO080	6	5592.63	110.174520419939	150.209214908411
LR778254.1	SuoL	SUO080	6	521.085	100.81385253803	100.777291277607
LR778255.1	SuoL	SUO080	6	595.734	102.501301112	101.610426036417
LR778256.1	SuoL	SUO080	6	1223.77	112.684140795282	124.630034707011
LR778257.1	SuoL	SUO080	6	693.367	103.694550063042	106.629897748233
LR778258.1	SuoL	SUO080	6	687.341	103.987647086553	105.759009897867
LR778259.1	SuoL	SUO080	6	1817.81	103.302093800277	117.298998375255
LR778260.1	SuoL	SUO080	6	612.282	105.18928422178	107.067803877504
LR778261.1	SuoL	SUO080	6	3680.39	106.095095811266	128.821813209589
LR778262.1	SuoL	SUO080	6	625.841	104.611422094557	103.475616673593
